code wahlberechtigte waehler nichtwaehler wahlbeteiligung_pct gemeinde art_der_stimme ungueltige_stimmen ungueltige_stimmen_pct gueltige_stimmen csu_absolut csu spd_absolut spd gruene_absolut gruene linke_absolut linke sonstige_absolut sonstige jahr region
271113 1674 1006 668 60.1 Auerbach E 5 0.5 1001 630 62.9 127 12.7 39 3.9 26 2.6 179 17.9 2013 gemeinde
271113 1674 1006 668 60.1 Auerbach Z 6 0.6 1000 601 60.1 110 11 36 3.6 29 2.9 224 22.4 2013 gemeinde
371113 6929 4843 2086 69.9 Auerbach i.d.OPf., St E 34 0.7 4809 2623 54.5 1380 28.7 186 3.9 186 3.9 434 9 2013 gemeinde
371113 6929 4843 2086 69.9 Auerbach i.d.OPf., St Z 37 0.8 4806 2368 49.3 1308 27.2 250 5.2 172 3.6 708 14.7 2013 gemeinde
375115 1395 957 438 68.6 Aufhausen E 17 1.8 940 543 57.8 177 18.8 26 2.8 11 1.2 183 19.5 2013 gemeinde
375115 1395 957 438 68.6 Aufhausen Z 11 1.1 946 547 57.8 159 16.8 38 4 21 2.2 181 19.1 2013 gemeinde
472115 1071 821 250 76.7 Aufseß E 12 1.5 809 556 68.7 111 13.7 34 4.2 20 2.5 88 10.9 2013 gemeinde
472115 1071 821 250 76.7 Aufseß Z 4 0.5 817 513 62.8 100 12.2 24 2.9 19 2.3 161 19.7 2013 gemeinde
761000 187230 119202 68028 63.7 Augsburg, Krfr. St E 1249 1 117953 51291 43.5 30223 25.6 13520 11.5 5883 5 17036 14.4 2013 gemeinde
761000 187230 119202 68028 63.7 Augsburg, Krfr. St Z 1041 0.9 118161 50572 42.8 26667 22.6 12951 11 6814 5.8 21157 17.9 2013 gemeinde
779117 839 675 164 80.5 Auhausen E 8 1.2 667 420 63 104 15.6 30 4.5 18 2.7 95 14.2 2013 gemeinde
779117 839 675 164 80.5 Auhausen Z 5 0.7 670 387 57.8 94 14 39 5.8 16 2.4 134 20 2013 gemeinde
672111 714 502 212 70.3 Aura a.d.Saale E 4 0.8 498 280 56.2 79 15.9 75 15.1 22 4.4 42 8.4 2013 gemeinde
672111 714 502 212 70.3 Aura a.d.Saale Z 2 0.4 500 265 53 78 15.6 37 7.4 21 4.2 99 19.8 2013 gemeinde
677116 807 582 225 72.1 Aura i.Sinngrund E 5 0.9 577 303 52.5 144 25 10 1.7 13 2.3 107 18.5 2013 gemeinde
677116 807 582 225 72.1 Aura i.Sinngrund Z 5 0.9 577 294 51 138 23.9 16 2.8 15 2.6 114 19.8 2013 gemeinde
571114 2268 1596 672 70.4 Aurach E 13 0.8 1583 1005 63.5 240 15.2 90 5.7 40 2.5 208 13.1 2013 gemeinde
571114 2268 1596 672 70.4 Aurach Z 18 1.1 1578 884 56 255 16.2 141 8.9 35 2.2 263 16.7 2013 gemeinde
572114 2301 1717 584 74.6 Aurachtal E 7 0.4 1710 971 56.8 368 21.5 108 6.3 64 3.7 199 11.6 2013 gemeinde
572114 2301 1717 584 74.6 Aurachtal Z 9 0.5 1708 837 49 380 22.2 127 7.4 60 3.5 304 17.8 2013 gemeinde
271114 1077 612 465 56.8 Außernzell E 2 0.3 610 412 67.5 65 10.7 12 2 16 2.6 105 17.2 2013 gemeinde
271114 1077 612 465 56.8 Außernzell Z 1 0.2 611 383 62.7 73 11.9 12 2 17 2.8 126 20.6 2013 gemeinde
184137 3480 2702 778 77.6 Aying E 15 0.6 2687 1649 61.4 371 13.8 231 8.6 57 2.1 379 14.1 2013 gemeinde
184137 3480 2702 778 77.6 Aying Z 19 0.7 2683 1514 56.4 355 13.2 217 8.1 72 2.7 525 19.6 2013 gemeinde
772117 2312 1802 510 77.9 Aystetten E 8 0.4 1794 1183 65.9 279 15.6 113 6.3 43 2.4 176 9.8 2013 gemeinde
772117 2312 1802 510 77.9 Aystetten Z 7 0.4 1795 939 52.3 297 16.5 147 8.2 53 3 359 20 2013 gemeinde
771176 884 619 265 70 Baar (Schwaben) E 9 1.5 610 369 60.5 121 19.8 38 6.2 26 4.3 56 9.2 2013 gemeinde
771176 884 619 265 70 Baar (Schwaben) Z 8 1.3 611 341 55.8 105 17.2 34 5.6 23 3.8 108 17.7 2013 gemeinde
186113 3877 2698 1179 69.6 Baar-Ebenhausen E 28 1 2670 1570 58.8 527 19.7 149 5.6 87 3.3 337 12.6 2013 gemeinde
186113 3877 2698 1179 69.6 Baar-Ebenhausen Z 23 0.9 2675 1482 55.4 498 18.6 121 4.5 81 3 493 18.4 2013 gemeinde
778115 3952 2661 1291 67.3 Babenhausen, M E 22 0.8 2639 1618 61.3 409 15.5 163 6.2 72 2.7 377 14.3 2013 gemeinde
778115 3952 2661 1291 67.3 Babenhausen, M Z 18 0.7 2643 1495 56.6 413 15.6 146 5.5 74 2.8 515 19.5 2013 gemeinde
187116 2249 1682 567 74.8 Babensham E 11 0.7 1671 1103 66 131 7.8 155 9.3 23 1.4 259 15.5 2013 gemeinde
187116 2249 1682 567 74.8 Babensham Z 10 0.6 1672 1054 63 145 8.7 148 8.9 30 1.8 295 17.6 2013 gemeinde
375116 1490 993 497 66.6 Bach a.d.Donau E 7 0.7 986 571 57.9 172 17.4 44 4.5 36 3.7 163 16.5 2013 gemeinde
375116 1490 993 497 66.6 Bach a.d.Donau Z 12 1.2 981 549 56 161 16.4 48 4.9 39 4 184 18.8 2013 gemeinde
773112 1819 1257 562 69.1 Bachhagel E 11 0.9 1246 732 58.7 287 23 79 6.3 36 2.9 112 9 2013 gemeinde
773112 1819 1257 562 69.1 Bachhagel Z 9 0.7 1248 669 53.6 252 20.2 67 5.4 30 2.4 230 18.4 2013 gemeinde
773113 1021 769 252 75.3 Bächingen a.d.Brenz E 5 0.7 764 440 57.6 147 19.2 57 7.5 29 3.8 91 11.9 2013 gemeinde
773113 1021 769 252 75.3 Bächingen a.d.Brenz Z 9 1.2 760 368 48.4 128 16.8 44 5.8 28 3.7 192 25.3 2013 gemeinde
273116 9005 6297 2708 69.9 Bad Abbach, M E 66 1 6231 3036 48.7 908 14.6 479 7.7 196 3.1 1612 25.9 2013 gemeinde
273116 9005 6297 2708 69.9 Bad Abbach, M Z 50 0.8 6247 2948 47.2 941 15.1 451 7.2 203 3.2 1704 27.3 2013 gemeinde
187117 13386 9505 3881 71 Bad Aibling, St E 76 0.8 9429 5520 58.5 1225 13 876 9.3 247 2.6 1561 16.6 2013 gemeinde
187117 13386 9505 3881 71 Bad Aibling, St Z 71 0.7 9434 5086 53.9 1453 15.4 774 8.2 319 3.4 1802 19.1 2013 gemeinde
479111 881 515 366 58.5 Bad Alexandersbad E 2 0.4 513 309 60.2 125 24.4 24 4.7 22 4.3 33 6.4 2013 gemeinde
479111 881 515 366 58.5 Bad Alexandersbad Z 3 0.6 512 268 52.3 120 23.4 23 4.5 20 3.9 81 15.8 2013 gemeinde
180113 924 673 251 72.8 Bad Bayersoien E 6 0.9 667 448 67.2 76 11.4 29 4.3 15 2.2 99 14.8 2013 gemeinde
180113 924 673 251 72.8 Bad Bayersoien Z 5 0.7 668 406 60.8 88 13.2 32 4.8 13 1.9 129 19.3 2013 gemeinde
472116 3411 2194 1217 64.3 Bad Berneck i.Fichtelgebirge, St E 26 1.2 2168 1176 54.2 640 29.5 94 4.3 78 3.6 180 8.3 2013 gemeinde
472116 3411 2194 1217 64.3 Bad Berneck i.Fichtelgebirge, St Z 25 1.1 2169 983 45.3 611 28.2 106 4.9 90 4.1 379 17.5 2013 gemeinde
277113 4535 2889 1646 63.7 Bad Birnbach, M E 22 0.8 2867 1794 62.6 475 16.6 131 4.6 75 2.6 392 13.7 2013 gemeinde
277113 4535 2889 1646 63.7 Bad Birnbach, M Z 22 0.8 2867 1732 60.4 454 15.8 117 4.1 81 2.8 483 16.8 2013 gemeinde
672112 3668 2588 1080 70.6 Bad Bocklet, M E 49 1.9 2539 1401 55.2 592 23.3 206 8.1 134 5.3 206 8.1 2013 gemeinde
672112 3668 2588 1080 70.6 Bad Bocklet, M Z 42 1.6 2546 1331 52.3 486 19.1 161 6.3 131 5.1 437 17.2 2013 gemeinde
672113 5143 2985 2158 58 Bad Brückenau, St E 37 1.2 2948 1669 56.6 525 17.8 287 9.7 152 5.2 315 10.7 2013 gemeinde
672113 5143 2985 2158 58 Bad Brückenau, St Z 36 1.2 2949 1506 51.1 497 16.9 231 7.8 170 5.8 545 18.5 2013 gemeinde
187128 6046 4152 1894 68.7 Bad Endorf, M E 39 0.9 4113 2355 57.3 548 13.3 429 10.4 110 2.7 671 16.3 2013 gemeinde
187128 6046 4152 1894 68.7 Bad Endorf, M Z 29 0.7 4123 2236 54.2 618 15 401 9.7 132 3.2 736 17.9 2013 gemeinde
187129 5986 4384 1602 73.2 Bad Feilnbach E 28 0.6 4356 2903 66.6 388 8.9 261 6 121 2.8 683 15.7 2013 gemeinde
187129 5986 4384 1602 73.2 Bad Feilnbach Z 24 0.5 4360 2717 62.3 490 11.2 218 5 138 3.2 797 18.3 2013 gemeinde
275116 5541 3703 1838 66.8 Bad Füssing E 61 1.6 3642 2327 63.9 683 18.8 156 4.3 98 2.7 378 10.4 2013 gemeinde
275116 5541 3703 1838 66.8 Bad Füssing Z 47 1.3 3656 2027 55.4 658 18 182 5 109 3 680 18.6 2013 gemeinde
275124 6786 4031 2755 59.4 Bad Griesbach i.Rottal, St E 40 1 3991 2544 63.7 701 17.6 185 4.6 126 3.2 435 10.9 2013 gemeinde
275124 6786 4031 2755 59.4 Bad Griesbach i.Rottal, St Z 34 0.8 3997 2248 56.2 654 16.4 204 5.1 134 3.4 757 18.9 2013 gemeinde
778144 4109 2889 1220 70.3 Bad Grönenbach, M E 34 1.2 2855 1635 57.3 431 15.1 216 7.6 75 2.6 498 17.4 2013 gemeinde
778144 4109 2889 1220 70.3 Bad Grönenbach, M Z 27 0.9 2862 1503 52.5 422 14.7 253 8.8 82 2.9 602 21 2013 gemeinde
173111 2910 2082 828 71.5 Bad Heilbrunn E 30 1.4 2052 1017 49.6 337 16.4 119 5.8 46 2.2 533 26 2013 gemeinde
173111 2910 2082 828 71.5 Bad Heilbrunn Z 14 0.7 2068 1113 53.8 316 15.3 135 6.5 43 2.1 461 22.3 2013 gemeinde
780123 3828 2881 947 75.3 Bad Hindelang, M E 30 1 2851 2023 71 342 12 202 7.1 72 2.5 212 7.4 2013 gemeinde
780123 3828 2881 947 75.3 Bad Hindelang, M Z 16 0.6 2865 1782 62.2 299 10.4 228 8 71 2.5 485 16.9 2013 gemeinde
672114 17713 11800 5913 66.6 Bad Kissingen, GKSt E 156 1.3 11644 6447 55.4 2719 23.4 989 8.5 538 4.6 951 8.2 2013 gemeinde
672114 17713 11800 5913 66.6 Bad Kissingen, GKSt Z 134 1.1 11666 5905 50.6 2363 20.3 834 7.1 533 4.6 2031 17.4 2013 gemeinde
180112 1865 1332 533 71.4 Bad Kohlgrub E 13 1 1319 838 63.5 162 12.3 76 5.8 29 2.2 214 16.2 2013 gemeinde
180112 1865 1332 533 71.4 Bad Kohlgrub Z 11 0.8 1321 773 58.5 150 11.4 84 6.4 31 2.3 283 21.4 2013 gemeinde
673141 4699 3248 1451 69.1 Bad Königshofen i.Grabfeld, St E 45 1.4 3203 1804 56.3 515 16.1 229 7.1 157 4.9 498 15.5 2013 gemeinde
673141 4699 3248 1451 69.1 Bad Königshofen i.Grabfeld, St Z 51 1.6 3197 1716 53.7 488 15.3 215 6.7 151 4.7 627 19.6 2013 gemeinde
372137 5951 3616 2335 60.8 Bad Kötzting, St E 33 0.9 3583 2191 61.1 623 17.4 141 3.9 88 2.5 540 15.1 2013 gemeinde
372137 5951 3616 2335 60.8 Bad Kötzting, St Z 41 1.1 3575 1888 52.8 497 13.9 213 6 91 2.5 886 24.8 2013 gemeinde
673114 11979 7604 4375 63.5 Bad Neustadt a.d.Saale, St E 84 1.1 7520 4271 56.8 1506 20 679 9 411 5.5 653 8.7 2013 gemeinde
673114 11979 7604 4375 63.5 Bad Neustadt a.d.Saale, St Z 84 1.1 7520 3875 51.5 1398 18.6 638 8.5 432 5.7 1177 15.7 2013 gemeinde
172114 12872 8476 4396 65.8 Bad Reichenhall, GKSt E 125 1.5 8351 5091 61 1609 19.3 728 8.7 249 3 674 8.1 2013 gemeinde
172114 12872 8476 4396 65.8 Bad Reichenhall, GKSt Z 74 0.9 8402 4670 55.6 1424 16.9 671 8 267 3.2 1370 16.3 2013 gemeinde
473158 5165 3662 1503 70.9 Bad Rodach, St E 34 0.9 3628 1702 46.9 1289 35.5 182 5 108 3 347 9.6 2013 gemeinde
473158 5165 3662 1503 70.9 Bad Rodach, St Z 33 0.9 3629 1561 43 1087 30 283 7.8 136 3.7 562 15.5 2013 gemeinde
478165 8579 6275 2304 73.1 Bad Staffelstein, St E 70 1.1 6205 4008 64.6 993 16 387 6.2 141 2.3 676 10.9 2013 gemeinde
478165 8579 6275 2304 73.1 Bad Staffelstein, St Z 74 1.2 6201 3538 57.1 1081 17.4 319 5.1 167 2.7 1096 17.7 2013 gemeinde
475112 2872 2181 691 75.9 Bad Steben, M E 12 0.6 2169 1291 59.5 615 28.4 97 4.5 70 3.2 96 4.4 2013 gemeinde
475112 2872 2181 691 75.9 Bad Steben, M Z 17 0.8 2164 1085 50.1 601 27.8 104 4.8 86 4 288 13.3 2013 gemeinde
173112 13352 9047 4305 67.8 Bad Tölz, St E 107 1.2 8940 4682 52.4 1651 18.5 745 8.3 368 4.1 1494 16.7 2013 gemeinde
173112 13352 9047 4305 67.8 Bad Tölz, St Z 70 0.8 8977 4542 50.6 1335 14.9 778 8.7 327 3.6 1995 22.2 2013 gemeinde
182111 3527 2584 943 73.3 Bad Wiessee E 40 1.5 2544 1619 63.6 340 13.4 162 6.4 64 2.5 359 14.1 2013 gemeinde
182111 3527 2584 943 73.3 Bad Wiessee Z 22 0.9 2562 1519 59.3 307 12 134 5.2 68 2.7 534 20.8 2013 gemeinde
575112 9231 5946 3285 64.4 Bad Windsheim, St E 37 0.6 5909 3455 58.5 1200 20.3 574 9.7 215 3.6 465 7.9 2013 gemeinde
575112 9231 5946 3285 64.4 Bad Windsheim, St Z 59 1 5887 2767 47 1434 24.4 493 8.4 259 4.4 934 15.9 2013 gemeinde
778116 11806 7991 3815 67.7 Bad Wörishofen, St E 68 0.9 7923 4962 62.6 1128 14.2 398 5 221 2.8 1214 15.3 2013 gemeinde
778116 11806 7991 3815 67.7 Bad Wörishofen, St Z 64 0.8 7927 4451 56.1 1104 13.9 464 5.9 249 3.1 1659 20.9 2013 gemeinde
274118 605 451 154 74.5 Baierbach E 5 1.1 446 292 65.5 43 9.6 33 7.4 7 1.6 71 15.9 2013 gemeinde
274118 605 451 154 74.5 Baierbach Z 2 0.4 449 255 56.8 56 12.5 23 5.1 10 2.2 105 23.4 2013 gemeinde
184113 2069 1748 321 84.5 Baierbrunn E 8 0.5 1740 972 55.9 275 15.8 267 15.3 21 1.2 205 11.8 2013 gemeinde
184113 2069 1748 321 84.5 Baierbrunn Z 10 0.6 1738 860 49.5 269 15.5 212 12.2 37 2.1 360 20.7 2013 gemeinde
175113 1038 786 252 75.7 Baiern E 5 0.6 781 487 62.4 60 7.7 50 6.4 12 1.5 172 22 2013 gemeinde
175113 1038 786 252 75.7 Baiern Z 5 0.6 781 484 62 46 5.9 63 8.1 13 1.7 175 22.4 2013 gemeinde
572115 5682 4301 1381 75.7 Baiersdorf, St E 24 0.6 4277 2106 49.2 1108 25.9 367 8.6 162 3.8 534 12.5 2013 gemeinde
572115 5682 4301 1381 75.7 Baiersdorf, St Z 34 0.8 4267 1828 42.8 1008 23.6 462 10.8 172 4 797 18.7 2013 gemeinde
777114 1044 759 285 72.7 Baisweil E 5 0.7 754 457 60.6 76 10.1 46 6.1 18 2.4 157 20.8 2013 gemeinde
777114 1044 759 285 72.7 Baisweil Z 2 0.3 757 432 57.1 76 10 52 6.9 19 2.5 178 23.5 2013 gemeinde
780113 147 116 31 78.9 Balderschwang E 1 0.9 115 93 80.9 7 6.1 4 3.5 2 1.7 9 7.8 2013 gemeinde
780113 147 116 31 78.9 Balderschwang Z 0 0 116 83 71.6 9 7.8 4 3.4 2 1.7 18 15.5 2013 gemeinde
774115 935 625 310 66.8 Balzhausen E 8 1.3 617 432 70 52 8.4 33 5.3 13 2.1 87 14.1 2013 gemeinde
774115 935 625 310 66.8 Balzhausen Z 6 1 619 396 64 59 9.5 36 5.8 18 2.9 110 17.8 2013 gemeinde
461000 54621 36047 18574 66 Bamberg, Krfr. St E 291 0.8 35756 15970 44.7 9340 26.1 4774 13.4 1512 4.2 4160 11.6 2013 gemeinde
461000 54621 36047 18574 66 Bamberg, Krfr. St Z 261 0.7 35786 14843 41.5 7926 22.1 4740 13.2 1966 5.5 6311 17.6 2013 gemeinde
375117 3985 2889 1096 72.5 Barbing E 33 1.1 2856 1675 58.6 500 17.5 123 4.3 68 2.4 490 17.2 2013 gemeinde
375117 3985 2889 1096 72.5 Barbing Z 29 1 2860 1668 58.3 464 16.2 126 4.4 84 2.9 518 18.1 2013 gemeinde
377112 2663 1921 742 72.1 Bärnau, St E 16 0.8 1905 1314 69 312 16.4 54 2.8 26 1.4 199 10.4 2013 gemeinde
377112 2663 1921 742 72.1 Bärnau, St Z 19 1 1902 1204 63.3 342 18 67 3.5 42 2.2 247 13 2013 gemeinde
673116 1742 1257 485 72.2 Bastheim E 6 0.5 1251 794 63.5 185 14.8 100 8 71 5.7 101 8.1 2013 gemeinde
673116 1742 1257 485 72.2 Bastheim Z 8 0.6 1249 728 58.3 164 13.1 95 7.6 62 5 200 16 2013 gemeinde
575113 901 685 216 76 Baudenbach, M E 8 1.2 677 401 59.2 115 17 65 9.6 25 3.7 71 10.5 2013 gemeinde
575113 901 685 216 76 Baudenbach, M Z 8 1.2 677 352 52 122 18 67 9.9 30 4.4 106 15.7 2013 gemeinde
471115 3228 2371 857 73.5 Baunach, St E 19 0.8 2352 1414 60.1 435 18.5 104 4.4 91 3.9 308 13.1 2013 gemeinde
471115 3228 2371 857 73.5 Baunach, St Z 21 0.9 2350 1276 54.3 411 17.5 142 6 107 4.6 414 17.6 2013 gemeinde
277112 1347 854 493 63.4 Bayerbach E 7 0.8 847 536 63.3 153 18.1 38 4.5 21 2.5 99 11.7 2013 gemeinde
277112 1347 854 493 63.4 Bayerbach Z 3 0.4 851 488 57.3 153 18 41 4.8 18 2.1 151 17.7 2013 gemeinde
274119 1395 952 443 68.2 Bayerbach b.Ergoldsbach E 8 0.8 944 565 59.9 134 14.2 34 3.6 25 2.6 186 19.7 2013 gemeinde
274119 1395 952 443 68.2 Bayerbach b.Ergoldsbach Z 11 1.2 941 506 53.8 133 14.1 30 3.2 24 2.6 248 26.4 2013 gemeinde
276115 774 521 253 67.3 Bayerisch Eisenstein E 10 1.9 511 309 60.5 124 24.3 24 4.7 10 2 44 8.6 2013 gemeinde
276115 774 521 253 67.3 Bayerisch Eisenstein Z 5 1 516 296 57.4 118 22.9 28 5.4 11 2.1 63 12.2 2013 gemeinde
172115 2120 1471 649 69.4 Bayerisch Gmain E 25 1.7 1446 857 59.3 247 17.1 157 10.9 42 2.9 143 9.9 2013 gemeinde
172115 2120 1471 649 69.4 Bayerisch Gmain Z 20 1.4 1451 809 55.8 200 13.8 158 10.9 35 2.4 249 17.2 2013 gemeinde
462000 56951 37600 19351 66 Bayreuth, Krfr. St E 369 1 37231 18322 49.2 10565 28.4 3266 8.8 1182 3.2 3896 10.5 2013 gemeinde
462000 56951 37600 19351 66 Bayreuth, Krfr. St Z 242 0.6 37358 16489 44.1 9312 24.9 3458 9.3 1420 3.8 6679 17.9 2013 gemeinde
182112 1186 823 363 69.4 Bayrischzell E 9 1.1 814 529 65 98 12 70 8.6 19 2.3 98 12 2013 gemeinde
182112 1186 823 363 69.4 Bayrischzell Z 4 0.5 819 512 62.5 88 10.7 65 7.9 16 2 138 16.8 2013 gemeinde
571115 4757 2993 1764 62.9 Bechhofen, M E 22 0.7 2971 1751 58.9 527 17.7 128 4.3 104 3.5 461 15.5 2013 gemeinde
571115 4757 2993 1764 62.9 Bechhofen, M Z 32 1.1 2961 1516 51.2 564 19 166 5.6 103 3.5 612 20.7 2013 gemeinde
374170 861 642 219 74.6 Bechtsrieth E 8 1.2 634 328 51.7 153 24.1 22 3.5 15 2.4 116 18.3 2013 gemeinde
374170 861 642 219 74.6 Bechtsrieth Z 6 0.9 636 334 52.5 150 23.6 25 3.9 23 3.6 104 16.4 2013 gemeinde
176114 6942 5003 1939 72.1 Beilngries, St E 41 0.8 4962 3415 68.8 637 12.8 237 4.8 135 2.7 538 10.8 2013 gemeinde
176114 6942 5003 1939 72.1 Beilngries, St Z 52 1 4951 3109 62.8 650 13.1 268 5.4 143 2.9 781 15.8 2013 gemeinde
775115 3488 2510 978 72 Bellenberg E 29 1.2 2481 1399 56.4 537 21.6 197 7.9 80 3.2 268 10.8 2013 gemeinde
775115 3488 2510 978 72 Bellenberg Z 25 1 2485 1264 50.9 524 21.1 153 6.2 95 3.8 449 18.1 2013 gemeinde
173113 2766 2099 667 75.9 Benediktbeuern E 25 1.2 2074 1114 53.7 380 18.3 160 7.7 53 2.6 367 17.7 2013 gemeinde
173113 2766 2099 667 75.9 Benediktbeuern Z 16 0.8 2083 1145 55 286 13.7 170 8.2 56 2.7 426 20.5 2013 gemeinde
778118 1590 1109 481 69.7 Benningen E 13 1.2 1096 562 51.3 192 17.5 42 3.8 31 2.8 269 24.5 2013 gemeinde
778118 1590 1109 481 69.7 Benningen Z 9 0.8 1100 539 49 178 16.2 60 5.5 43 3.9 280 25.5 2013 gemeinde
375118 4319 3135 1184 72.6 Beratzhausen, M E 19 0.6 3116 1666 53.5 748 24 173 5.6 71 2.3 458 14.7 2013 gemeinde
375118 4319 3135 1184 72.6 Beratzhausen, M Z 20 0.6 3115 1769 56.8 488 15.7 187 6 77 2.5 594 19.1 2013 gemeinde
373112 6675 4908 1767 73.5 Berching, St E 44 0.9 4864 3387 69.6 549 11.3 242 5 109 2.2 577 11.9 2013 gemeinde
373112 6675 4908 1767 73.5 Berching, St Z 31 0.6 4877 3151 64.6 543 11.1 274 5.6 102 2.1 807 16.5 2013 gemeinde
172116 5610 3767 1843 67.1 Berchtesgaden, M E 51 1.4 3716 2454 66 568 15.3 340 9.1 104 2.8 250 6.7 2013 gemeinde
172116 5610 3767 1843 67.1 Berchtesgaden, M Z 34 0.9 3733 2210 59.2 470 12.6 336 9 100 2.7 617 16.5 2013 gemeinde
188113 5837 4460 1377 76.4 Berg E 29 0.7 4431 2506 56.6 681 15.4 355 8 81 1.8 808 18.2 2013 gemeinde
188113 5837 4460 1377 76.4 Berg Z 21 0.5 4439 2362 53.2 603 13.6 389 8.8 84 1.9 1001 22.6 2013 gemeinde
475113 1880 1380 500 73.4 Berg E 11 0.8 1369 816 59.6 372 27.2 52 3.8 51 3.7 78 5.7 2013 gemeinde
475113 1880 1380 500 73.4 Berg Z 13 0.9 1367 674 49.3 352 25.7 55 4 56 4.1 230 16.8 2013 gemeinde
373113 5942 4546 1396 76.5 Berg b.Neumarkt i.d.OPf. E 37 0.8 4509 2933 65 749 16.6 234 5.2 104 2.3 489 10.8 2013 gemeinde
373113 5942 4546 1396 76.5 Berg b.Neumarkt i.d.OPf. Z 29 0.6 4517 2668 59.1 728 16.1 289 6.4 126 2.8 706 15.6 2013 gemeinde
185116 972 768 204 79 Berg im Gau E 5 0.7 763 601 78.8 43 5.6 19 2.5 7 0.9 93 12.2 2013 gemeinde
185116 972 768 204 79 Berg im Gau Z 5 0.7 763 557 73 46 6 13 1.7 9 1.2 138 18.1 2013 gemeinde
189113 3798 2723 1075 71.7 Bergen E 35 1.3 2688 1587 59 472 17.6 317 11.8 90 3.3 222 8.3 2013 gemeinde
189113 3798 2723 1075 71.7 Bergen Z 18 0.7 2705 1432 52.9 420 15.5 315 11.6 102 3.8 436 16.1 2013 gemeinde
577115 873 688 185 78.8 Bergen E 4 0.6 684 471 68.9 112 16.4 28 4.1 12 1.8 61 8.9 2013 gemeinde
577115 873 688 185 78.8 Bergen Z 4 0.6 684 428 62.6 112 16.4 33 4.8 15 2.2 96 14 2013 gemeinde
185118 1489 1110 379 74.5 Bergheim E 9 0.8 1101 822 74.7 112 10.2 52 4.7 25 2.3 90 8.2 2013 gemeinde
185118 1489 1110 379 74.5 Bergheim Z 6 0.5 1104 762 69 131 11.9 53 4.8 25 2.3 133 12 2013 gemeinde
174113 5521 4336 1185 78.5 Bergkirchen E 24 0.6 4312 2934 68 574 13.3 181 4.2 62 1.4 561 13 2013 gemeinde
174113 5521 4336 1185 78.5 Bergkirchen Z 25 0.6 4311 2706 62.8 546 12.7 231 5.4 67 1.6 761 17.7 2013 gemeinde
177112 2001 1411 590 70.5 Berglern E 21 1.5 1390 634 45.6 220 15.8 131 9.4 67 4.8 338 24.3 2013 gemeinde
177112 2001 1411 590 70.5 Berglern Z 17 1.2 1394 617 44.3 198 14.2 119 8.5 58 4.2 402 28.8 2013 gemeinde
678115 4117 3031 1086 73.6 Bergrheinfeld E 37 1.2 2994 1660 55.4 679 22.7 154 5.1 149 5 352 11.8 2013 gemeinde
678115 4117 3031 1086 73.6 Bergrheinfeld Z 29 1 3002 1535 51.1 604 20.1 225 7.5 136 4.5 502 16.7 2013 gemeinde
679117 2795 2152 643 77 Bergtheim E 11 0.5 2141 1197 55.9 394 18.4 166 7.8 57 2.7 327 15.3 2013 gemeinde
679117 2795 2152 643 77 Bergtheim Z 12 0.6 2140 1093 51.1 382 17.9 190 8.9 59 2.8 416 19.4 2013 gemeinde
187118 4855 3423 1432 70.5 Bernau a.Chiemsee E 20 0.6 3403 1930 56.7 359 10.5 436 12.8 83 2.4 595 17.5 2013 gemeinde
187118 4855 3423 1432 70.5 Bernau a.Chiemsee Z 16 0.5 3407 1823 53.5 474 13.9 298 8.7 101 3 711 20.9 2013 gemeinde
190114 1843 1294 549 70.2 Bernbeuren E 15 1.2 1279 774 60.5 141 11 66 5.2 31 2.4 267 20.9 2013 gemeinde
190114 1843 1294 549 70.2 Bernbeuren Z 13 1 1281 745 58.2 136 10.6 63 4.9 24 1.9 313 24.4 2013 gemeinde
373114 1960 1568 392 80 Berngau E 13 0.8 1555 1044 67.1 155 10 68 4.4 26 1.7 262 16.8 2013 gemeinde
373114 1960 1568 392 80 Berngau Z 9 0.6 1559 1008 64.7 139 8.9 69 4.4 34 2.2 309 19.8 2013 gemeinde
375119 4506 3298 1208 73.2 Bernhardswald E 26 0.8 3272 1878 57.4 573 17.5 194 5.9 95 2.9 532 16.3 2013 gemeinde
375119 4506 3298 1208 73.2 Bernhardswald Z 19 0.6 3279 1789 54.6 571 17.4 218 6.6 94 2.9 607 18.5 2013 gemeinde
271116 3907 2548 1359 65.2 Bernried E 34 1.3 2514 1445 57.5 421 16.7 117 4.7 73 2.9 458 18.2 2013 gemeinde
271116 3907 2548 1359 65.2 Bernried Z 30 1.2 2518 1334 53 465 18.5 107 4.2 69 2.7 543 21.6 2013 gemeinde
190115 1614 1297 317 80.4 Bernried am Starnberger See E 5 0.4 1292 596 46.1 269 20.8 160 12.4 48 3.7 219 17 2013 gemeinde
190115 1614 1297 317 80.4 Bernried am Starnberger See Z 3 0.2 1294 589 45.5 243 18.8 178 13.8 50 3.9 234 18.1 2013 gemeinde
671112 4455 3201 1254 71.9 Bessenbach E 48 1.5 3153 1780 56.5 730 23.2 252 8 56 1.8 335 10.6 2013 gemeinde
671112 4455 3201 1254 71.9 Bessenbach Z 41 1.3 3160 1623 51.4 644 20.4 270 8.5 87 2.8 536 17 2013 gemeinde
472118 2034 1485 549 73 Betzenstein, St E 16 1.1 1469 894 60.9 352 24 73 5 36 2.5 114 7.8 2013 gemeinde
